博鳌站,19.13843725,110.4826904
蚌埠南站,32.9035789,117.4364565
巴楚站,25.1680687,121.3895474
板城站,30.2449198,120.1812284
北戴河站,39.8495816,119.4137242
保定站,38.8624817,115.4731404
宝坻站,39.7145,117.32918
巴东站,25.0330588,102.7320989
布海站,48.8238095,127.8106655
白河东站,32.8063766,110.1091394
贲红站,36.90989085,126.9584214
白河县站,32.8358654,110.0930529
白芨沟站,24.9376311,121.3676522
碧鸡关站,26.7521066,104.25719
北滘站,22.2909982,114.1985352
碧江站,48.8238095,127.8106655
笔架山站,22.3522788,114.1874807
保康站,19.2581396,103.6351693
白狼站,47.04736,120.09469
百浪站,47.04736,120.09469
博乐站,25.8330631,104.1215183
巴林站,48.38452,122.25488
宝林站,22.3213484,114.2552428
北流站,22.7327674,110.3174114
勃利站,48.4722952,135.0567557
宝龙山站,36.2051054,117.1306518
八面城站,43.207562,124.055297
北票南站,41.7582153,120.790787
白旗站,29.4818095,81.75860186
白水江站,25.6582715,104.0157286
白沙坡站,25.66054,103.86608
白水镇站,25.6582715,104.0157286
坂田站,22.6277682,114.0481006
北屯站,24.13715865,120.6869046
本溪湖站,39.8275432,127.6507525
博兴站,22.3714679,114.1177499
八仙筒站,23.8869136,120.7465375
背荫河站,48.4683348,135.0563047
北营站,22.6845313,120.2746471
巴彦高勒站,40.332049,107.016241
白音他拉站,36.7090719,104.9185135
鲅鱼圈站,40.1865964,122.0901851
白银市站,36.3065269,104.1602865
巴中站,31.8765509,106.7614943
霸州站,39.1862939,116.5701317
北宅站,35.120578,102.8566273
长城站,-62.2169296,-58.9619368
承德东站,38.7453745,125.331875
赤峰西站,42.2742475,118.8961106
柴岗站,44.55797,125.11832
长葛站,34.1919636,114.1275347
城固站,48.8238095,127.8106655
陈官营站,36.0868316,103.6580289
草海站,26.7521066,104.25719
柴河站,42.3099812,123.8719578
册亨站,24.9175595,105.5720839
草河口站,40.8763767,123.9052727
巢湖站,31.6647988,117.5456601
岔江站,28.96779565,118.2397877
蔡家坡站,34.322738,107.595032
昌乐站,48.8238095,127.8106655
超梁沟站,35.0097184,135.7738078
昌黎站,26.7108404,119.4808271
长岭子站,38.9367224,121.3164358
晨明站,24.13715865,120.6869046
长农站,24.3975358,107.1714252
昌平北站,40.2289045,116.2267652
常平站,40.7154363,129.2139334
长坡岭站,24.1674372,106.5950201
辰清站,41.7253415,123.5045924
楚山站,33.8673964,108.067407
长寿站,25.933695,119.4859373
磁山站,39.3581344,125.9016519
草市站,42.2950873,125.2297208
长汀站,48.8238095,127.8106655
春湾站,25.06690845,121.5546402
磁县站,36.34593755,114.5914399
岑溪站,47.5105828,19.0572624
磁西站,31.12195,120.2280921
长兴南站,39.8427768,127.6360191
磁窑站,35.90149505,117.1005745
春阳站,24.06259045,121.1672248
城阳站,48.8238095,127.8106655
创业村站,45.3444017,130.8260621
朝阳川站,41.5495957,120.3879024
朝阳南站,41.5495957,120.3879024
长垣站,40.0451974,124.4353824
朝阳镇站,42.681683,126.021572
滁州北站,32.31025965,118.3219426
常州北站,31.8562734,119.9503919
滁州站,32.1994562,118.3148302
潮州站,23.67322,116.81552
德安站,48.8238095,127.8106655
大安站,48.8238095,127.8106655
大坝站,4.6416012,101.1281233
大板站,34.7024351,135.4959728
大巴站,4.6416012,101.1281233
到保站,48.8238095,127.8106655
定边站,35.7778806,139.7326
德伯斯站,46.4919442,121.3575376
德昌站,48.8238095,127.8106655
滴道站,48.8238095,127.8106655
东方站,28.6309706,115.7874562
丹凤站,25.00042115,121.434434
东丰站,32.946079,117.3761765
大官屯站,41.854615,123.864606
大关站,28.9706319,104.8961921
东光站,31.7026833,117.469461
东海站,22.3989367,120.5723086
大红旗站,24.5498606,120.6994553
东海县站,22.3002461,114.1786413
东津站,24.5149161,110.8090805
杜家站,28.5473808,116.0935569
东来站,49.4795493,1.226695
德令哈站,37.3147944,97.3829985
带岭站,35.012315,135.7819586
大林站,23.600804,120.4559894
达拉特旗站,40.39758595,109.9882198
豆罗站,35.0142231,135.7729627
大连西站,23.1140341,113.4231127
东明村站,23.09663325,121.1760067
东明县站,35.268609,115.0863871
大拟站,37.32203515,126.8205291
大平房站,24.58348405,120.8853464
大盘石站,27.1207599,120.1898154
大埔站,25.0691793,121.2206257
大堡站,48.8238095,127.8106655
道清站,28.087787,120.855273
德清西站,38.4635189,125.9378332
大庆西站,38.4635189,125.9378332
东升站,23.0619789,113.5413715
砀山站,27.96793235,82.47832162
独山站,48.505772,32.2629074
大石头站,24.93737975,121.2343836
东台站,40.4934389,128.8522722
定陶站,35.06553695,115.5900145
灯塔站,41.6526803,123.0810715
大田边站,33.7296702,135.3841181
大屯站,23.4046061,103.2806199
东湾站,36.65134,104.7425
大武口站,28.9261872,118.0881921
大兴站,41.0598895,128.8596568
定西站,25.0135971,121.515476
甸心站,31.8929718,117.5870681
东乡站,35.1063966,102.8655914
代县站,30.59027265,103.5347314
定襄站,29.1068858,110.4816163
东戌站,24.1575068,120.6509455
东辛庄站,23.0800147,113.2741816
丹阳站,27.96793235,82.47832162
德阳站,31.1681947,104.387093
大雁站,24.7232125,106.3930471
当阳站,27.96793235,82.47832162
大营站,30.577242,105.251409
定远站,34.3870033,132.3181388
岱岳站,27.7081891,85.3277285
大元站,23.2523731,113.3459949
大营镇站,33.9027464,112.8692556
大战场站,37.4227143,105.5419018
德州东站,37.4089831,116.4562623
东至站,48.8238095,127.8106655
东镇站,32.0711226,121.0781673
道州站,27.8059932,119.26577
东庄站,33.7093558,113.1768081
兑镇站,39.8409564,123.233798
豆庄站,23.5457974,120.4126604
定州站,38.50777785,115.0689707
大竹园站,25.0558139,121.2106496
峨边站,55.600857,38.1221904
鄂尔多斯站,39.81449765,109.9702773
二龙站,31.5148395,117.2444258
峨眉站,29.5972384,103.5181461
二密河站,41.7926406,125.8610648
二营站,22.6845313,120.2746471
鄂州站,27.8059932,119.26577
福安站,32.6989604,120.452986
丰城站,24.3975358,107.1714252
丰城南站,45.2921489,130.9697492
肥东站,31.86424935,117.4819036
发耳站,4.9356911,-52.3348178
富海站,48.8238095,127.8106655
福海站,48.8238095,127.8106655
凤凰城站,31.8736926,117.2298796
汾河站,37.9478838,112.5348328
奉化站,29.63018085,121.4603573
富锦站,47.23502375,132.0389434
福利区站,36.0949428,103.6303237
福利屯站,24.1804952,120.5978407
丰乐镇站,40.4340603,113.1564532
阜南站,39.495499,113.036703
阜宁站,23.5455,110.163
抚宁站,23.5455,110.163
福清站,28.087787,120.855273
福泉站,23.5457974,120.4126604
丰顺站,24.16172,116.43865
繁峙站,22.4920779,114.1387074
抚顺站,29.2119242,105.0355919
福山口站,34.3826727,133.3807801
冯屯站,24.13715865,120.6869046
浮图峪站,35.10384,129.036368
富县东站,36.021393,109.392656
凤县站,34.2350063,106.9007913
富县站,36.0091186,109.3845483
费县站,35.2022597,118.1574249
汾阳站,37.27181685,111.7742159
扶余北站,35.0303769,104.6854424
富源站,40.0451974,124.4353824
扶余站,35.10384,129.036368
富裕站,35.10384,129.036368
抚州北站,28.01037085,116.2868131
凤州站,25.0578365,121.5253374
丰镇站,40.4340603,113.1564532
范镇站,24.2671656,120.6286791
固安站,48.8238095,127.8106655
广安站,32.946079,117.3761765
高碑店站,39.3245097,115.8546687
沟帮子站,41.3588682,121.769473
谷城站,30.2449198,120.1812284
藁城站,30.2449198,120.1812284
高村站,21.51694,110.74468
古城镇站,37.6834606,117.7959348
广德站,30.91415,119.4042428
贵定站,22.6405151,120.3910306
贵定南站,26.3490191,107.1857387
古东站,43.8899753,125.3662778
贵港站,23.5455,110.163
官高站,48.8238095,127.8106655
干沟站,23.5457974,120.4126604
甘谷站,34.7641432,105.3283995
甘河站,47.4680989,-0.5954148
孤家子站,41.7325499,123.4822958
古浪站,46.4835515,30.7411266
皋兰站,48.9124674,24.7570708
关林站,56.5679348,8.9180582
甘洛站,24.1281235,121.64056
高密站,23.799167,121.5225
广南卫站,22.33462845,114.2110831
高平站,31.0472393,104.215752
甘泉北站,34.4608593,105.9289178
高桥镇站,40.9076044,120.9917831
灌水站,36.0844067,103.8102972
赶水站,36.0845086,103.8103616
果松站,36.6969708,119.0932639
高山子站,41.5522373,122.0525478
高台站,22.8655039,121.1606951
古田站,26.5638051,118.7443304
官厅站,31.7855643,116.8871245
贵溪站,23.1164771,113.2776494
涡阳站,36.306508,127.5714798
巩义站,34.7612905,112.9758574
高邑站,22.6464164,120.3089556
广元南站,39.495499,113.036703
固原站,36.02120055,106.3013411
菇园站,36.02120055,106.3013411
公营子站,41.35554,119.84535
光泽站,35.1452472,126.8989236
古镇站,22.60087065,113.2006996
固镇站,33.3187235,117.3010671
虢镇站,34.3645345,107.358696
瓜州站,34.6676946,137.8094562
高州站,27.8059932,119.26577
盖州站,40.2445754,122.4196044
官字井站,24.9465923,121.3728524
冠豸山站,48.505772,32.2629074
盖州西站,40.2445754,122.4196044
红安站,31.00282245,114.6243282
海安县站,32.6989604,120.452986
红安西站,31.00666295,114.6276519
黄柏站,25.8330631,104.1215183
海北站,35.0303769,104.6854424
鹤壁站,35.7059767,114.2946338
会昌北站,35.0303769,104.6854424
华城站,30.2449198,120.1812284
河唇站,21.699167,110.297533
汉川站,30.5446874,113.8070798
海城站,30.2449198,120.1812284
合川站,48.8238095,127.8106655
黄村站,21.43111,110.1367
海城西站,40.9122253,122.6544762
化德站,48.8238095,127.8106655
洪洞站,36.90989085,126.9584214
横峰站,28.417185,117.597452
汉沽站,35.01439925,137.0127972
红光镇站,30.8109319,103.9061871
浑河站,41.7254692,123.3758656
和静站,24.9465923,121.3728524
红江站,27.11377335,109.6822201
黑井站,48.8238095,127.8106655
获嘉站,44.4923759,127.0503402
河津站,24.5149161,110.8090805
涵江站,25.4943905,119.1708662
华家站,48.8238095,127.8106655
杭锦后旗站,40.862445,107.1111062
